timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
359065,-6.91,-6.15,17.49,1.15,8.73,2.13
359100,-1.27,-5.21,15.60,0.95,8.73,2.08
359135,4.81,-4.39,14.82,0.84,8.73,2.08
359170,6.33,-4.09,14.44,0.77,8.73,1.99
359205,7.81,-4.11,15.74,0.74,8.73,1.90
359240,9.80,-4.35,17.85,0.67,8.73,1.86
359275,12.43,-3.54,19.98,0.61,8.73,1.83
359310,14.22,-4.18,23.59,0.63,8.73,1.77
359346,12.07,-5.19,26.90,0.68,8.73,1.71
359380,10.69,-5.33,29.47,0.71,8.73,1.69
359415,8.28,-4.78,31.77,0.76,8.73,1.68
359450,4.73,-5.48,32.91,0.79,8.73,1.68
359485,1.59,-4.01,34.44,0.86,8.73,1.61
359519,-0.45,-3.63,34.16,0.97,8.73,1.52
359554,-2.84,-3.33,32.66,1.14,8.73,1.48
359594,-5.97,-4.44,30.11,1.30,8.73,1.58
359629,-5.90,-4.53,25.79,1.38,8.73,1.71
359664,-7.10,-4.08,21.92,1.38,8.73,1.84
359698,-5.46,-4.03,18.80,1.34,8.73,1.94
359733,-4.17,-3.49,16.01,1.28,8.73,2.03
359768,-0.86,-3.98,15.23,1.19,8.73,2.02
359802,3.61,-2.97,15.41,1.13,8.73,1.98
359837,6.61,-3.05,14.24,1.12,8.73,1.88
359873,9.18,-0.40,14.68,1.18,8.73,1.83
359907,11.00,-2.73,16.88,1.34,8.73,1.83
359942,12.23,-1.91,20.56,1.39,8.73,1.93
359977,13.19,-4.38,23.58,1.53,8.73,2.10
360012,12.09,-6.91,25.96,1.50,8.73,2.32
360047,9.71,-7.44,28.88,1.30,8.73,2.44
360082,7.54,-8.34,31.02,1.07,8.73,2.44
360117,4.58,-7.91,31.91,0.86,8.73,2.31
360152,1.97,-6.54,33.51,0.73,8.73,2.11
360187,-1.46,-6.60,34.37,0.76,8.73,2.00
360221,-3.47,-5.59,32.06,0.81,8.73,1.94
360256,-5.42,-5.28,28.45,0.90,8.73,1.89
360291,-6.89,-4.48,25.08,0.93,8.73,1.87
360326,-7.36,-5.06,21.65,0.96,8.73,1.87
360361,-4.44,-3.93,18.41,0.98,8.73,1.90
360396,-3.69,-3.56,14.82,0.94,8.73,1.84
360431,-0.39,-2.08,13.75,0.88,8.73,1.71
360466,2.51,-0.75,12.85,0.89,8.73,1.49
360501,4.28,0.56,13.79,1.00,8.73,1.33
360536,7.01,0.35,14.27,1.11,8.73,1.33
360571,9.87,-0.73,15.20,1.26,8.73,1.38
360606,11.31,-4.35,17.51,1.20,8.73,1.47
360641,11.86,-7.51,21.80,0.96,8.73,1.49
360676,12.56,-7.61,25.46,0.67,8.73,1.32
360711,12.01,-6.40,28.02,0.55,8.73,1.01
360745,9.34,-3.95,30.74,0.62,8.73,0.71
360780,5.78,-2.91,32.98,0.83,8.73,0.63
360815,2.76,-3.99,33.25,1.12,8.73,0.88
360850,-0.52,-4.66,33.36,1.19,8.73,1.18
360885,-3.15,-5.22,31.35,1.02,8.73,1.49
360920,-6.09,-6.06,28.73,0.77,8.73,1.63
360955,-4.77,-3.32,24.72,0.57,8.73,1.62
360990,-5.57,-2.26,21.47,0.43,8.73,1.50
361025,-5.61,-0.13,19.97,0.39,8.73,1.40
361060,-4.29,-0.55,17.52,0.51,8.73,1.38
361095,-0.54,-1.27,15.78,0.67,8.73,1.50
361130,0.82,-2.06,13.51,0.71,8.73,1.69
361165,3.80,-5.06,12.54,0.64,8.73,1.83
361200,7.17,-5.89,12.71,0.46,8.73,1.93
361235,8.90,-6.82,14.94,0.24,8.73,1.94
361270,11.25,-4.60,17.77,0.09,8.73,1.81
361305,11.19,-4.22,20.40,0.12,8.73,1.62
361341,10.95,-3.47,25.03,0.35,8.73,1.46
361375,10.50,-3.76,28.52,0.54,8.73,1.38
361410,9.32,-3.82,30.03,0.62,8.73,1.31
361445,7.62,-2.97,32.77,0.69,8.73,1.24
361480,4.74,-4.55,33.38,0.82,8.73,1.19
361515,1.53,-3.84,32.46,0.95,8.73,1.27
361550,-1.55,-3.45,30.68,0.96,8.73,1.35
361585,-4.32,-3.61,27.91,0.90,8.73,1.42
361625,-3.87,-2.27,24.44,0.90,8.73,1.42
361660,-6.73,-1.86,22.04,0.97,8.73,1.45
361695,-8.18,-0.78,20.57,0.99,8.73,1.50
361730,-5.92,-2.07,18.19,1.06,8.73,1.63
361765,-3.48,-3.32,15.71,1.07,8.73,1.73
361800,0.70,-3.28,14.14,1.02,8.73,1.87
361835,2.74,-2.61,13.72,0.97,8.73,1.92
361871,5.55,-4.33,15.60,0.90,8.73,1.95
361905,8.43,-3.83,15.61,0.89,8.73,1.92
361940,10.68,-3.78,19.03,0.90,8.73,1.93
361975,11.90,-4.37,22.95,0.97,8.73,1.94
362010,12.29,-4.31,26.39,1.06,8.73,2.00
362045,10.86,-5.46,28.85,1.10,8.73,2.15
362080,9.24,-6.93,31.28,1.01,8.73,2.25
