timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
12066,-2.72,-5.87,29.81,1.59,8.73,1.14
12101,-5.21,-7.19,27.83,1.50,8.73,1.41
12136,-6.71,-6.77,24.91,1.34,8.73,1.57
12171,-7.58,-4.42,21.75,1.10,8.73,1.60
12211,-6.18,-2.10,18.15,0.96,8.73,1.54
12246,-2.04,-1.63,14.20,0.93,8.73,1.46
12281,0.97,-0.24,11.83,0.98,8.73,1.43
12317,1.94,0.49,11.16,1.06,8.67,1.32
12351,3.18,2.19,12.19,1.22,8.68,1.19
12386,5.67,3.83,12.62,1.48,8.70,1.08
12421,8.74,2.69,13.30,1.83,8.71,1.09
12456,11.17,-0.49,15.81,2.03,8.71,1.33
12491,11.88,-2.89,18.90,2.01,8.72,1.64
12526,12.86,-5.09,22.10,1.92,8.73,1.91
12561,11.52,-7.48,24.75,1.76,8.73,2.13
12596,10.42,-8.09,27.85,1.52,8.73,2.21
12631,7.20,-8.17,30.81,1.35,8.73,2.19
12666,4.07,-7.38,31.40,1.21,8.73,2.10
12701,1.21,-6.71,33.70,1.15,8.73,1.93
12736,-1.08,-5.77,31.77,1.33,8.73,1.75
12771,-3.89,-5.09,30.04,1.54,8.73,1.69
12806,-5.36,-5.94,26.81,1.86,8.73,1.75
12842,-5.87,-7.27,22.80,1.96,8.73,1.99
12876,-7.11,-8.09,19.68,1.86,8.69,2.25
12911,-5.95,-9.40,16.10,1.71,8.62,2.50
12946,-4.78,-8.94,13.41,1.46,8.59,2.66
12981,-2.58,-7.58,11.35,1.19,8.62,2.66
13016,0.54,-7.26,11.54,0.92,8.70,2.52
13051,3.44,-2.87,11.34,0.85,8.73,2.27
13086,6.07,-1.99,13.30,0.92,8.73,2.04
13121,8.43,-2.10,15.35,1.05,8.73,1.93
13156,11.51,-1.45,17.86,1.19,8.73,1.94
13191,12.37,-3.00,21.26,1.36,8.73,2.04
13226,11.73,-4.24,24.30,1.44,8.73,2.22
13261,10.85,-6.61,26.48,1.42,8.71,2.46
13296,8.63,-7.38,28.54,1.22,8.73,2.55
13332,5.90,-8.14,29.50,0.98,8.73,2.61
13366,3.47,-8.69,30.88,0.73,8.73,2.59
13401,0.67,-6.96,31.97,0.53,8.73,2.40
13436,-1.31,-5.65,29.77,0.43,8.73,2.26
13471,-4.32,-3.74,28.84,0.45,8.73,2.03
13506,-5.22,-3.36,25.36,0.58,8.73,1.88
13541,-7.77,-2.98,22.70,0.79,8.73,1.84
13576,-8.64,-4.01,19.67,0.95,8.73,1.91
13611,-7.83,-5.02,16.88,1.06,8.73,2.08
13646,-5.39,-6.00,14.37,1.01,8.73,2.22
13681,-2.98,-4.49,11.95,0.86,8.73,2.12
13716,-1.48,-2.83,11.50,0.71,8.73,1.93
13751,4.59,-0.63,13.34,0.78,8.73,1.62
13786,7.98,-0.03,12.05,0.97,8.73,1.45
13821,9.76,-2.38,15.17,1.01,8.73,1.48
13856,11.96,-3.68,18.04,1.03,8.73,1.55
13891,11.78,-4.26,20.88,0.97,8.73,1.60
13926,11.72,-5.07,24.45,0.93,8.73,1.62
13961,10.89,-5.28,27.66,0.91,8.73,1.64
13996,8.64,-6.11,29.41,0.89,8.73,1.62
14031,5.25,-5.45,29.12,0.86,8.70,1.54
14066,2.88,-6.26,30.52,0.84,8.64,1.55
14101,0.23,-4.80,30.78,0.85,8.66,1.51
14136,-2.06,-4.58,28.56,0.83,8.72,1.53
14171,-4.36,-3.90,27.33,0.75,8.73,1.57
14206,-6.14,-3.01,24.95,0.72,8.73,1.56
14246,-6.70,-3.51,21.40,0.62,8.73,1.51
14281,-7.80,-1.53,19.49,0.64,8.73,1.46
14316,-7.20,-1.59,16.85,0.69,8.73,1.50
14351,-5.06,-1.37,13.97,0.79,8.73,1.54
14386,-2.01,-2.40,12.50,0.79,8.73,1.54
14421,0.81,-2.49,11.25,0.77,8.73,1.57
14456,4.48,-2.31,12.39,0.76,8.73,1.55
14491,7.63,-3.51,11.66,0.73,8.73,1.59
14526,9.13,-3.73,14.49,0.64,8.73,1.61
14561,12.01,-5.22,16.84,0.55,8.73,1.59
